TeD,TrD1,TrD2,TrD3,TrD4,TrD5,TrD6,TrD7,TrD8,model,score
TeD1,0,1,0,0,1,1,0,0,MF,0.89020885644632
TeD1,0,1,0,0,1,0,0,1,MF,0.889935093046238
TeD1,1,1,0,1,1,1,1,0,MF,0.848042287912951
TeD1,0,1,1,1,1,1,1,1,MF,0.881986638849149
TeD1,1,1,0,1,1,1,1,1,MF,0.855131493695562
TeD1,0,0,1,0,1,0,0,0,MF,0.664024166138647
TeD1,1,1,1,1,1,1,1,1,MF,0.840406463403055
TeD1,1,1,1,1,1,1,1,1,MF,0.853929239438173
TeD1,1,1,1,1,1,1,1,1,MF,0.819124104109659
TeD1,1,1,1,1,1,1,1,1,MF,0.846908117486826
TeD1,1,1,1,1,1,1,1,1,MF,0.841589006765376
TeD2,1,0,1,1,1,0,0,0,MF,0.526156237854644
TeD2,1,1,1,1,0,1,1,1,MF,0.547065682083171
TeD2,1,0,0,0,1,1,1,1,MF,0.555460551884959
TeD2,1,0,0,1,0,0,1,1,MF,0.542479595802565
TeD2,0,0,0,0,1,1,0,0,MF,0.570073843762145
TeD2,1,0,1,0,1,1,1,0,MF,0.546754760979401
TeD2,0,1,0,1,1,0,1,1,MF,0.575670423630004
TeD2,1,0,1,1,1,1,0,1,MF,0.547065682083171
TeD2,0,1,0,0,0,0,1,0,MF,0.579323746599301
TeD2,1,1,1,0,0,1,0,0,MF,0.512631169840653
TeD2,0,1,0,0,0,0,1,1,MF,0.579867858530898
TeD2,0,1,1,0,1,1,0,0,MF,0.565332296929654
TeD2,1,0,1,0,1,1,1,1,MF,0.554139137193937
TeD2,0,1,0,0,0,0,0,1,MF,0.569840652934318
TeD2,0,0,1,1,1,1,1,1,MF,0.578157792460163
TeD2,0,1,1,0,0,1,0,0,MF,0.555305091333074
TeD2,1,0,1,0,1,0,1,1,MF,0.560746210649048
TeD2,1,1,0,1,0,1,1,1,MF,0.539914496696463
TeD2,0,1,1,0,0,0,0,1,MF,0.586941313641663
TeD2,1,0,1,1,1,1,0,0,MF,0.534862028760202
TeD2,1,1,0,0,0,1,0,0,MF,0.500427516517684
TeD2,0,0,0,0,0,1,1,0,MF,0.572172561212592
TeD2,1,1,0,0,1,1,0,1,MF,0.539292654488923
TeD2,0,1,1,1,1,0,1,0,MF,0.586008550330354
TeD2,0,1,1,0,1,1,1,0,MF,0.568130586863583
TeD2,1,0,1,1,1,1,1,1,MF,0.558414302370774
TeD2,0,0,0,0,0,1,0,1,MF,0.579556937427128
TeD2,1,0,0,0,0,1,0,0,MF,0.501748931208706
TeD2,0,1,1,1,1,1,1,0,MF,0.575281772250292
TeD2,1,1,0,0,1,1,0,0,MF,0.523047026816945
TeD2,0,1,1,0,0,0,0,0,MF,0.547687524290711
TeD2,1,1,0,0,0,0,0,0,MF,0.497318305479984
TeD2,1,1,0,0,0,1,1,0,MF,0.524679362611737
TeD2,0,1,0,1,0,0,0,0,MF,0.557092887679751
TeD2,0,0,0,0,1,1,0,1,MF,0.574115818111154
TeD2,0,1,0,0,0,1,0,0,MF,0.553361834434512
TeD2,0,0,1,0,1,0,0,1,MF,0.568208317139526
TeD2,1,1,1,1,1,0,1,1,MF,0.552273610571318
TeD2,1,0,0,1,0,0,0,0,MF,0.505713175281772
TeD2,0,1,0,0,1,0,1,1,MF,0.582899339292655
TeD2,0,1,0,0,0,1,0,1,MF,0.580023319082783
TeD2,0,1,0,0,0,1,1,0,MF,0.58025650991061
TeD2,1,1,0,0,0,1,0,1,MF,0.519549164399534
TeD2,1,0,0,1,1,0,1,1,MF,0.546599300427517
TeD2,1,0,1,1,0,0,1,0,MF,0.529731830547998
TeD2,0,0,0,0,0,1,1,1,MF,0.575670423630004
TeD2,1,0,1,1,1,1,1,0,MF,0.545744267392149
TeD2,1,1,0,0,0,0,1,0,MF,0.522347454333463
TeD2,0,1,0,1,0,1,0,1,MF,0.565798678585309
TeD2,0,0,1,0,0,0,0,1,MF,0.565176836377769
TeD2,1,1,1,1,1,1,1,0,MF,0.531597357170618
TeD2,0,1,1,0,0,1,1,0,MF,0.565643218033424
TeD2,0,1,0,0,1,0,0,0,MF,0.580411970462495
TeD2,1,1,0,1,1,0,1,1,MF,0.537582588418189
TeD2,1,0,0,0,1,0,0,1,MF,0.544422852701127
TeD2,1,1,1,0,1,1,0,1,MF,0.554760979401477
TeD2,0,1,1,1,0,0,0,0,MF,0.561368052856588
TeD2,0,1,0,0,0,1,1,1,MF,0.571084337349398
TeD2,0,0,0,0,1,0,0,1,MF,0.586319471434124
TeD2,1,1,0,1,0,0,0,0,MF,0.512631169840653
TeD2,1,0,1,1,1,0,1,1,MF,0.563466770307035
TeD2,0,1,0,1,1,1,1,1,MF,0.586008550330354
TeD2,1,1,1,1,1,1,0,1,MF,0.555538282160902
TeD2,0,0,0,1,0,0,0,1,MF,0.581267003497862
TeD2,1,1,1,0,1,1,1,1,MF,0.559735717061796
TeD2,1,0,0,0,1,0,1,0,MF,0.521259230470268
TeD2,0,0,1,0,0,1,0,0,MF,0.558880684026428
TeD2,0,1,1,1,0,1,1,1,MF,0.570151574038088
TeD2,1,1,1,0,1,1,1,0,MF,0.545744267392149
TeD2,0,1,0,0,1,1,0,0,MF,0.575748153905946
TeD2,0,1,0,0,1,0,0,1,MF,0.580956082394093
TeD2,1,1,0,1,1,1,1,0,MF,0.531752817722503
TeD2,0,1,1,1,1,1,1,1,MF,0.586863583365721
TeD2,1,1,0,1,1,1,1,1,MF,0.556937427127866
TeD2,0,0,1,0,1,0,0,0,MF,0.559580256509911
TeD2,1,1,1,1,1,1,1,1,MF,0.557326078507579
TeD2,1,1,1,1,1,1,1,1,MF,0.556393315196269
TeD2,1,1,1,1,1,1,1,1,MF,0.551496307811893
TeD2,1,1,1,1,1,1,1,1,MF,0.553050913330742
TeD2,1,1,1,1,1,1,1,1,MF,0.549008938981733
TeD3,1,0,1,1,1,0,0,0,MF,0.585852090032154
TeD3,1,1,1,1,0,1,1,1,MF,0.644372990353698
TeD3,1,0,0,0,1,1,1,1,MF,0.652090032154341
TeD3,1,0,0,1,0,0,1,1,MF,0.628938906752412
TeD3,0,0,0,0,1,1,0,0,MF,0.711897106109325
TeD3,1,0,1,0,1,1,1,0,MF,0.654662379421222
TeD3,0,1,0,1,1,0,1,1,MF,0.772990353697749
TeD3,1,0,1,1,1,1,0,1,MF,0.632154340836013
TeD3,0,1,0,0,0,0,1,0,MF,0.740192926045016
TeD3,1,1,1,0,0,1,0,0,MF,0.587138263665595
TeD3,0,1,0,0,0,0,1,1,MF,0.726688102893891
TeD3,0,1,1,0,1,1,0,0,MF,0.709967845659164
TeD3,1,0,1,0,1,1,1,1,MF,0.641157556270096
TeD3,0,1,0,0,0,0,0,1,MF,0.719614147909968
TeD3,0,0,1,1,1,1,1,1,MF,0.738263665594855
TeD3,0,1,1,0,0,1,0,0,MF,0.640514469453376
TeD3,1,0,1,0,1,0,1,1,MF,0.665594855305466
TeD3,1,1,0,1,0,1,1,1,MF,0.637942122186495
TeD3,0,1,1,0,0,0,0,1,MF,0.723472668810289
TeD3,1,0,1,1,1,1,0,0,MF,0.636012861736334
TeD3,1,1,0,0,0,1,0,0,MF,0.554983922829582
TeD3,0,0,0,0,0,1,1,0,MF,0.691961414790997
TeD3,1,1,0,0,1,1,0,1,MF,0.623151125401929
TeD3,0,1,1,1,1,0,1,0,MF,0.727331189710611
TeD3,0,1,1,0,1,1,1,0,MF,0.736977491961415
TeD3,1,0,1,1,1,1,1,1,MF,0.62572347266881
TeD3,0,0,0,0,0,1,0,1,MF,0.716398713826367
TeD3,1,0,0,0,0,1,0,0,MF,0.55048231511254
TeD3,0,1,1,1,1,1,1,0,MF,0.723472668810289
TeD3,1,1,0,0,1,1,0,0,MF,0.581993569131833
TeD3,0,1,1,0,0,0,0,0,MF,0.619935691318328
TeD3,1,1,0,0,0,0,0,0,MF,0.576848874598071
TeD3,1,1,0,0,0,1,1,0,MF,0.581993569131833
TeD3,0,1,0,1,0,0,0,0,MF,0.627009646302251
TeD3,0,0,0,0,1,1,0,1,MF,0.717684887459807
TeD3,0,1,0,0,0,1,0,0,MF,0.622508038585209
TeD3,0,0,1,0,1,0,0,1,MF,0.743408360128617
TeD3,1,1,1,1,1,0,1,1,MF,0.655305466237942
TeD3,1,0,0,1,0,0,0,0,MF,0.567845659163987
TeD3,0,1,0,0,1,0,1,1,MF,0.757556270096463
TeD3,0,1,0,0,0,1,0,1,MF,0.742122186495177
TeD3,0,1,0,0,0,1,1,0,MF,0.758842443729904
TeD3,1,1,0,0,0,1,0,1,MF,0.586495176848875
TeD3,1,0,0,1,1,0,1,1,MF,0.610289389067524
TeD3,1,0,1,1,0,0,1,0,MF,0.6
TeD3,0,0,0,0,0,1,1,1,MF,0.72411575562701
TeD3,1,0,1,1,1,1,1,0,MF,0.613504823151125
TeD3,1,1,0,0,0,0,1,0,MF,0.547266881028939
TeD3,0,1,0,1,0,1,0,1,MF,0.758842443729904
TeD3,0,0,1,0,0,0,0,1,MF,0.691318327974277
TeD3,1,1,1,1,1,1,1,0,MF,0.633440514469453
TeD3,0,1,1,0,0,1,1,0,MF,0.708681672025724
TeD3,0,1,0,0,1,0,0,0,MF,0.771704180064309
TeD3,1,1,0,1,1,0,1,1,MF,0.653376205787781
TeD3,1,0,0,0,1,0,0,1,MF,0.646302250803859
TeD3,1,1,1,0,1,1,0,1,MF,0.627652733118971
TeD3,0,1,1,1,0,0,0,0,MF,0.618006430868167
TeD3,0,1,0,0,0,1,1,1,MF,0.740192926045016
TeD3,0,0,0,0,1,0,0,1,MF,0.764630225080386
TeD3,1,1,0,1,0,0,0,0,MF,0.542765273311897
TeD3,1,0,1,1,1,0,1,1,MF,0.653376205787781
TeD3,0,1,0,1,1,1,1,1,MF,0.734405144694534
TeD3,1,1,1,1,1,1,0,1,MF,0.62443729903537
TeD3,0,0,0,1,0,0,0,1,MF,0.709324758842444
TeD3,1,1,1,0,1,1,1,1,MF,0.664951768488746
TeD3,1,0,0,0,1,0,1,0,MF,0.616077170418007
TeD3,0,0,1,0,0,1,0,0,MF,0.648231511254019
TeD3,0,1,1,1,0,1,1,1,MF,0.746623794212219
TeD3,1,1,1,0,1,1,1,0,MF,0.632797427652733
TeD3,0,1,0,0,1,1,0,0,MF,0.755627009646302
TeD3,0,1,0,0,1,0,0,1,MF,0.772347266881029
TeD3,1,1,0,1,1,1,1,0,MF,0.645016077170418
TeD3,0,1,1,1,1,1,1,1,MF,0.717041800643087
TeD3,1,1,0,1,1,1,1,1,MF,0.684244372990354
TeD3,0,0,1,0,1,0,0,0,MF,0.691961414790997
TeD3,1,1,1,1,1,1,1,1,MF,0.666881028938907
TeD3,1,1,1,1,1,1,1,1,MF,0.67459807073955
TeD3,1,1,1,1,1,1,1,1,MF,0.64887459807074
TeD3,1,1,1,1,1,1,1,1,MF,0.666881028938907
TeD3,1,1,1,1,1,1,1,1,MF,0.677170418006431
TeD4,1,0,1,1,1,0,0,0,MF,0.33922542204568
TeD4,1,1,1,1,0,1,1,1,MF,0.330685203574975
TeD4,1,0,0,0,1,1,1,1,MF,0.376166832174777
TeD4,1,0,0,1,0,0,1,1,MF,0.333862959285005
TeD4,0,0,0,0,1,1,0,0,MF,0.489175769612711
TeD4,1,0,1,0,1,1,1,0,MF,0.364846077457795
TeD4,0,1,0,1,1,0,1,1,MF,0.429990069513406
TeD4,1,0,1,1,1,1,0,1,MF,0.360476663356504
TeD4,0,1,0,0,0,0,1,0,MF,0.381330685203575
TeD4,1,1,1,0,0,1,0,0,MF,0.323733862959285
TeD4,0,1,0,0,0,0,1,1,MF,0.449255213505462
TeD4,0,1,1,0,1,1,0,0,MF,0.428401191658391
TeD4,1,0,1,0,1,1,1,1,MF,0.349155908639523
TeD4,0,1,0,0,0,0,0,1,MF,0.423237338629593
TeD4,0,0,1,1,1,1,1,1,MF,0.462363455809335
TeD4,0,1,1,0,0,1,0,0,MF,0.340417080436941
TeD4,1,0,1,0,1,0,1,1,MF,0.372591857000993
TeD4,1,1,0,1,0,1,1,1,MF,0.333465739821251
TeD4,0,1,1,0,0,0,0,1,MF,0.407745779543198
TeD4,1,0,1,1,1,1,0,0,MF,0.333664349553128
TeD4,1,1,0,0,0,1,0,0,MF,0.315988083416087
TeD4,0,0,0,0,0,1,1,0,MF,0.469910625620655
TeD4,1,1,0,0,1,1,0,1,MF,0.367030784508441
TeD4,0,1,1,1,1,0,1,0,MF,0.435352532274082
TeD4,0,1,1,0,1,1,1,0,MF,0.414895729890765
TeD4,1,0,1,1,1,1,1,1,MF,0.360675273088381
TeD4,0,0,0,0,0,1,0,1,MF,0.483614697120159
TeD4,1,0,0,0,0,1,0,0,MF,0.307845084409136
TeD4,0,1,1,1,1,1,1,0,MF,0.426415094339623
TeD4,1,1,0,0,1,1,0,0,MF,0.313604766633565
TeD4,0,1,1,0,0,0,0,0,MF,0.338232373386296
TeD4,1,1,0,0,0,0,0,0,MF,0.318570009930487
TeD4,1,1,0,0,0,1,1,0,MF,0.314200595829196
TeD4,0,1,0,1,0,0,0,0,MF,0.338828202581927
TeD4,0,0,0,0,1,1,0,1,MF,0.505263157894737
TeD4,0,1,0,0,0,1,0,0,MF,0.306256206554121
TeD4,0,0,1,0,1,0,0,1,MF,0.465143992055611
TeD4,1,1,1,1,1,0,1,1,MF,0.33862959285005
TeD4,1,0,0,1,0,0,0,0,MF,0.314200595829196
TeD4,0,1,0,0,1,0,1,1,MF,0.429394240317776
TeD4,0,1,0,0,0,1,0,1,MF,0.422045680238332
TeD4,0,1,0,0,0,1,1,0,MF,0.405163853028798
TeD4,1,1,0,0,0,1,0,1,MF,0.322740814299901
TeD4,1,0,0,1,1,0,1,1,MF,0.357894736842105
TeD4,1,0,1,1,0,0,1,0,MF,0.334856007944389
TeD4,0,0,0,0,0,1,1,1,MF,0.46137040714995
TeD4,1,0,1,1,1,1,1,0,MF,0.367428003972195
TeD4,1,1,0,0,0,0,1,0,MF,0.315590863952334
TeD4,0,1,0,1,0,1,0,1,MF,0.415888778550149
TeD4,0,0,1,0,0,0,0,1,MF,0.479841112214499
TeD4,1,1,1,1,1,1,1,0,MF,0.350148957298908
TeD4,0,1,1,0,0,1,1,0,MF,0.408341608738828
TeD4,0,1,0,0,1,0,0,0,MF,0.407547169811321
TeD4,1,1,0,1,1,0,1,1,MF,0.342204568023833
TeD4,1,0,0,0,1,0,0,1,MF,0.361271102284012
TeD4,1,1,1,0,1,1,0,1,MF,0.332075471698113
TeD4,0,1,1,1,0,0,0,0,MF,0.371996027805363
TeD4,0,1,0,0,0,1,1,1,MF,0.444885799404171
TeD4,0,0,0,0,1,0,0,1,MF,0.490566037735849
TeD4,1,1,0,1,0,0,0,0,MF,0.305461767626614
TeD4,1,0,1,1,1,0,1,1,MF,0.357497517378352
TeD4,0,1,0,1,1,1,1,1,MF,0.44369414101291
TeD4,1,1,1,1,1,1,0,1,MF,0.375571002979146
TeD4,0,0,0,1,0,0,0,1,MF,0.478053624627607
TeD4,1,1,1,0,1,1,1,1,MF,0.344786494538232
TeD4,1,0,0,0,1,0,1,0,MF,0.331082423038729
TeD4,0,0,1,0,0,1,0,0,MF,0.419463753723932
TeD4,0,1,1,1,0,1,1,1,MF,0.433962264150943
TeD4,1,1,1,0,1,1,1,0,MF,0.334856007944389
TeD4,0,1,0,0,1,1,0,0,MF,0.40317775571003
TeD4,0,1,0,0,1,0,0,1,MF,0.433962264150943
TeD4,1,1,0,1,1,1,1,0,MF,0.337239324726912
TeD4,0,1,1,1,1,1,1,1,MF,0.424230387288977
TeD4,1,1,0,1,1,1,1,1,MF,0.353326713008937
TeD4,0,0,1,0,1,0,0,0,MF,0.453624627606753
TeD4,1,1,1,1,1,1,1,1,MF,0.360079443892751
TeD4,1,1,1,1,1,1,1,1,MF,0.347964250248262
TeD4,1,1,1,1,1,1,1,1,MF,0.36266137040715
TeD4,1,1,1,1,1,1,1,1,MF,0.377954319761668
TeD4,1,1,1,1,1,1,1,1,MF,0.343594836146971
TeD5,1,0,1,1,1,0,0,0,MF,0.0395635926415031
TeD5,1,1,1,1,0,1,1,1,MF,0.0418418140056696
TeD5,1,0,0,0,1,1,1,1,MF,0.043769638729214
TeD5,1,0,0,1,0,0,1,1,MF,0.0392065020696943
TeD5,0,0,0,0,1,1,0,0,MF,0.0544531293508255
TeD5,1,0,1,0,1,1,1,0,MF,0.0397196133182876
TeD5,0,1,0,1,1,0,1,1,MF,0.0540719179482229
TeD5,1,0,1,1,1,1,0,1,MF,0.0418437563196919
TeD5,0,1,0,0,0,0,1,0,MF,0.0428072180892336
TeD5,1,1,1,0,0,1,0,0,MF,0.0327010382046052
TeD5,0,1,0,0,0,0,1,1,MF,0.0519322527351885
TeD5,0,1,1,0,1,1,0,0,MF,0.0510711912077453
TeD5,1,0,1,0,1,1,1,1,MF,0.0421186045678771
TeD5,0,1,0,0,0,0,0,1,MF,0.0521088466254297
TeD5,0,0,1,1,1,1,1,1,MF,0.0563611465881239
TeD5,0,1,1,0,0,1,0,0,MF,0.0406198040212781
TeD5,1,0,1,0,1,0,1,1,MF,0.0441334337178794
TeD5,1,1,0,1,0,1,1,1,MF,0.0361898408117109
TeD5,0,1,1,0,0,0,0,1,MF,0.0512715571006202
TeD5,1,0,1,1,1,1,0,0,MF,0.0391656745400042
TeD5,1,1,0,0,0,1,0,0,MF,0.0306863372976503
TeD5,0,0,0,0,0,1,1,0,MF,0.0496444474741352
TeD5,1,1,0,0,1,1,0,1,MF,0.0388279750515646
TeD5,0,1,1,1,1,0,1,0,MF,0.0530967596507968
TeD5,0,1,1,0,1,1,1,0,MF,0.0504765158631439
TeD5,1,0,1,1,1,1,1,1,MF,0.044943935023738
TeD5,0,0,0,0,0,1,0,1,MF,0.0538960005408298
TeD5,1,0,0,0,0,1,0,0,MF,0.0321356868774852
TeD5,0,1,1,1,1,1,1,0,MF,0.0531144829924742
TeD5,1,1,0,0,1,1,0,0,MF,0.0321057276988543
TeD5,0,1,1,0,0,0,0,0,MF,0.0385567050637137
TeD5,1,1,0,0,0,0,0,0,MF,0.0317115537346733
TeD5,1,1,0,0,0,1,1,0,MF,0.0321516591202063
TeD5,0,1,0,1,0,0,0,0,MF,0.038782666034937
TeD5,0,0,0,0,1,1,0,1,MF,0.0537301247359218
TeD5,0,1,0,0,0,1,0,0,MF,0.0333720418942005
TeD5,0,0,1,0,1,0,0,1,MF,0.0561066615345964
TeD5,1,1,1,1,1,0,1,1,MF,0.0411616029284901
TeD5,1,0,0,1,0,0,0,0,MF,0.0312637689482161
TeD5,0,1,0,0,1,0,1,1,MF,0.0506764617908668
TeD5,0,1,0,0,0,1,0,1,MF,0.0552996428312441
TeD5,0,1,0,0,0,1,1,0,MF,0.046677547804401
TeD5,1,1,0,0,0,1,0,1,MF,0.0329895748989618
TeD5,1,0,0,1,1,0,1,1,MF,0.0455769190239668
TeD5,1,0,1,1,0,0,1,0,MF,0.0357746231931157
TeD5,0,0,0,0,0,1,1,1,MF,0.0544099111255562
TeD5,1,0,1,1,1,1,1,0,MF,0.044558269250045
TeD5,1,1,0,0,0,0,1,0,MF,0.0345252129227992
TeD5,0,1,0,1,0,1,0,1,MF,0.0525016927758938
TeD5,0,0,1,0,0,0,0,1,MF,0.0521878031680246
TeD5,1,1,1,1,1,1,1,0,MF,0.0419839067239787
TeD5,0,1,1,0,0,1,1,0,MF,0.0469014690064628
TeD5,0,1,0,0,1,0,0,0,MF,0.0458667469418065
TeD5,1,1,0,1,1,0,1,1,MF,0.0419452671182886
TeD5,1,0,0,0,1,0,0,1,MF,0.0452972136442304
TeD5,1,1,1,0,1,1,0,1,MF,0.0401849571146611
TeD5,0,1,1,1,0,0,0,0,MF,0.0398765792603194
TeD5,0,1,0,0,0,1,1,1,MF,0.0496366002516971
TeD5,0,0,0,0,1,0,0,1,MF,0.0519319463165102
TeD5,1,1,0,1,0,0,0,0,MF,0.0324904700731434
TeD5,1,0,1,1,1,0,1,1,MF,0.0446023549918265
TeD5,0,1,0,1,1,1,1,1,MF,0.0555599945331759
TeD5,1,1,1,1,1,1,0,1,MF,0.0410532212057619
TeD5,0,0,0,1,0,0,0,1,MF,0.0502641652209633
TeD5,1,1,1,0,1,1,1,1,MF,0.0440400769858537
TeD5,1,0,0,0,1,0,1,0,MF,0.0369217853698035
TeD5,0,0,1,0,0,1,0,0,MF,0.042337632644977
TeD5,0,1,1,1,0,1,1,1,MF,0.0517078917699128
TeD5,1,1,1,0,1,1,1,0,MF,0.0383904581979777
TeD5,0,1,0,0,1,1,0,0,MF,0.0511690309369669
TeD5,0,1,0,0,1,0,0,1,MF,0.0490864546099101
TeD5,1,1,0,1,1,1,1,0,MF,0.0404353916448933
TeD5,0,1,1,1,1,1,1,1,MF,0.0554387841850694
TeD5,1,1,0,1,1,1,1,1,MF,0.0412896105311752
TeD5,0,0,1,0,1,0,0,0,MF,0.0520926979531426
TeD5,1,1,1,1,1,1,1,1,MF,0.0437472579323128
TeD5,1,1,1,1,1,1,1,1,MF,0.0427168936380698
TeD5,1,1,1,1,1,1,1,1,MF,0.0435444308872882
TeD5,1,1,1,1,1,1,1,1,MF,0.0452823779370881
TeD5,1,1,1,1,1,1,1,1,MF,0.0443992040919731
TeD6,1,0,1,1,1,0,0,0,MF,0.467775822477021
TeD6,1,1,1,1,0,1,1,1,MF,0.589316971068245
TeD6,1,0,0,0,1,1,1,1,MF,0.592546488102023
TeD6,1,0,0,1,0,0,1,1,MF,0.534693711913406
TeD6,0,0,0,0,1,1,0,0,MF,0.630376529778542
TeD6,1,0,1,0,1,1,1,0,MF,0.565334406612581
TeD6,0,1,0,1,1,0,1,1,MF,0.54319649324266
TeD6,1,0,1,1,1,1,0,1,MF,0.541427135424579
TeD6,0,1,0,0,0,0,1,0,MF,0.590318526183271
TeD6,1,1,1,0,0,1,0,0,MF,0.454770496467329
TeD6,0,1,0,0,0,0,1,1,MF,0.628727098232224
TeD6,0,1,1,0,1,1,0,0,MF,0.548895181287718
TeD6,1,0,1,0,1,1,1,1,MF,0.624641196984614
TeD6,0,1,0,0,0,0,0,1,MF,0.617416040773982
TeD6,0,0,1,1,1,1,1,1,MF,0.615386516124421
TeD6,0,1,1,0,0,1,0,0,MF,0.509533368820784
TeD6,1,0,1,0,1,0,1,1,MF,0.625637881426216
TeD6,1,1,0,1,0,1,1,1,MF,0.490908308773078
TeD6,0,1,1,0,0,0,0,1,MF,0.605677337031519
TeD6,1,0,1,1,1,1,0,0,MF,0.532803769488366
TeD6,1,1,0,0,0,1,0,0,MF,0.326323248736249
TeD6,0,0,0,0,0,1,1,0,MF,0.613169144822462
TeD6,1,1,0,0,1,1,0,1,MF,0.525314673908507
TeD6,0,1,1,1,1,0,1,0,MF,0.553424239067252
TeD6,0,1,1,0,1,1,1,0,MF,0.558531639307335
TeD6,1,0,1,1,1,1,1,1,MF,0.575198504292395
TeD6,0,0,0,0,0,1,0,1,MF,0.595161336287753
TeD6,1,0,0,0,0,1,0,0,MF,0.377454940337442
TeD6,0,1,1,1,1,1,1,0,MF,0.52264373004382
TeD6,1,1,0,0,1,1,0,0,MF,0.453707607364446
TeD6,0,1,1,0,0,0,0,0,MF,0.481492717062978
TeD6,1,1,0,0,0,0,0,0,MF,0.385872190684349
TeD6,1,1,0,0,0,1,1,0,MF,0.476514294724465
TeD6,0,1,0,1,0,0,0,0,MF,0.563922650591831
TeD6,0,0,0,0,1,1,0,1,MF,0.616487281941709
TeD6,0,1,0,0,0,1,0,0,MF,0.492502514159438
TeD6,0,0,1,0,1,0,0,1,MF,0.547548620556553
TeD6,1,1,1,1,1,0,1,1,MF,0.606025199936844
TeD6,1,0,0,1,0,0,0,0,MF,0.386210999347435
TeD6,0,1,0,0,1,0,1,1,MF,0.654430589817308
TeD6,0,1,0,0,0,1,0,1,MF,0.59071028427559
TeD6,0,1,0,0,0,1,1,0,MF,0.618150146091616
TeD6,1,1,0,0,0,1,0,1,MF,0.456213390790756
TeD6,1,0,0,1,1,0,1,1,MF,0.549305829564433
TeD6,1,0,1,1,0,0,1,0,MF,0.480611651296437
TeD6,0,0,0,0,0,1,1,1,MF,0.543257818315412
TeD6,1,0,1,1,1,1,1,0,MF,0.601111153701554
TeD6,1,1,0,0,0,0,1,0,MF,0.421018370894558
TeD6,0,1,0,1,0,1,0,1,MF,0.602044542829946
TeD6,0,0,1,0,0,0,0,1,MF,0.579699692041207
TeD6,1,1,1,1,1,1,1,0,MF,0.465946234419789
TeD6,0,1,1,0,0,1,1,0,MF,0.559551706340711
TeD6,0,1,0,0,1,0,0,0,MF,0.564430850951319
TeD6,1,1,0,1,1,0,1,1,MF,0.6406281853313
TeD6,1,0,0,0,1,0,0,1,MF,0.525445616453245
TeD6,1,1,1,0,1,1,0,1,MF,0.560552139908628
TeD6,0,1,1,1,0,0,0,0,MF,0.48141442931321
TeD6,0,1,0,0,0,1,1,1,MF,0.61351644258828
TeD6,0,0,0,0,1,0,0,1,MF,0.578166501784708
TeD6,1,1,0,1,0,0,0,0,MF,0.382934492708737
TeD6,1,0,1,1,1,0,1,1,MF,0.616601418528857
TeD6,0,1,0,1,1,1,1,1,MF,0.594679923515862
TeD6,1,1,1,1,1,1,0,1,MF,0.56886076941059
TeD6,0,0,0,1,0,0,0,1,MF,0.545210109856443
TeD6,1,1,1,0,1,1,1,1,MF,0.594242589278779
TeD6,1,0,0,0,1,0,1,0,MF,0.426805795766255
TeD6,0,0,1,0,0,1,0,0,MF,0.605379145594936
TeD6,0,1,1,1,0,1,1,1,MF,0.523886770235641
TeD6,1,1,1,0,1,1,1,0,MF,0.552759375788964
TeD6,0,1,0,0,1,1,0,0,MF,0.649812801058262
TeD6,0,1,0,0,1,0,0,1,MF,0.610814437860631
TeD6,1,1,0,1,1,1,1,0,MF,0.499640424901334
TeD6,0,1,1,1,1,1,1,1,MF,0.538063668692508
TeD6,1,1,0,1,1,1,1,1,MF,0.529801924575871
TeD6,0,0,1,0,1,0,0,0,MF,0.611498257143023
TeD6,1,1,1,1,1,1,1,1,MF,0.613808706362887
TeD6,1,1,1,1,1,1,1,1,MF,0.603924118250893
TeD6,1,1,1,1,1,1,1,1,MF,0.607990589813258
TeD6,1,1,1,1,1,1,1,1,MF,0.618194881116714
TeD6,1,1,1,1,1,1,1,1,MF,0.57489546777777
TeD7,1,0,1,1,1,0,0,0,MF,0.18190339108564
TeD7,1,1,1,1,0,1,1,1,MF,0.215698300887389
TeD7,1,0,0,0,1,1,1,1,MF,0.236472858888466
TeD7,1,0,0,1,0,0,1,1,MF,0.208323785545601
TeD7,0,0,0,0,1,1,0,0,MF,0.279453335149877
TeD7,1,0,1,0,1,1,1,0,MF,0.272922580672347
TeD7,0,1,0,1,1,0,1,1,MF,0.242081724317642
TeD7,1,0,1,1,1,1,0,1,MF,0.149965152893935
TeD7,0,1,0,0,0,0,1,0,MF,0.331560649840745
TeD7,1,1,1,0,0,1,0,0,MF,0.196219241358916
TeD7,0,1,0,0,0,0,1,1,MF,0.297605901570539
TeD7,0,1,1,0,1,1,0,0,MF,0.278053937919178
TeD7,1,0,1,0,1,1,1,1,MF,0.260648248881722
TeD7,0,1,0,0,0,0,0,1,MF,0.161272549284957
TeD7,0,0,1,1,1,1,1,1,MF,0.225148687865449
TeD7,0,1,1,0,0,1,0,0,MF,0.114795723877047
TeD7,1,0,1,0,1,0,1,1,MF,0.245783614205986
TeD7,1,1,0,1,0,1,1,1,MF,0.280403872569793
TeD7,0,1,1,0,0,0,0,1,MF,0.265042249130635
TeD7,1,0,1,1,1,1,0,0,MF,0.210495457619379
TeD7,1,1,0,0,0,1,0,0,MF,0.0519633778057933
TeD7,0,0,0,0,0,1,1,0,MF,0.197066572864936
